id,price,property_type,subproperty_type,region,province,locality,zip_code,latitude,longitude,construction_year,total_area_sqm,surface_land_sqm,nbr_frontages,nbr_bedrooms,equipped_kitchen,fl_furnished,fl_open_fire,fl_terrace,terrace_sqm,fl_garden,garden_sqm,fl_swimming_pool,fl_floodzone,state_building,primary_energy_consumption_sqm,epc,heating_type,fl_double_glazing,cadastral_income
27155000,1400000,HOUSE,HOUSE,Wallonia,Hainaut,Tournai,7620,50.5499103,3.3724384,1968.0,0,460.0,4,2,0,0,0,0,0,0,0,0,1,TO_BE_DONE_UP,525.0,G,FUELOIL,0,681.0
7285000,2990000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3583,51.0490848,5.1964866,1966.0,312,1007.0,4,3,0,0,0,1,0,0,0,0,1,TO_BE_DONE_UP,259.0,C,FUELOIL,1,1122.0
3950000,2850000,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8500,50.7996378,3.2853989,1955.0,0,317.0,2,4,0,0,0,0,0,0,0,0,0,GOOD,318.0,D,MISSING,0,637.0
31505000,2850000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3850,50.8585536,5.1996057,1936.0,155,911.0,3,3,0,0,0,0,0,1,736,0,0,GOOD,506.0,E,GAS,1,670.0
47896000,6500000,HOUSE,EXCEPTIONAL_PROPERTY,Wallonia,Hainaut,Mons,7350,50.4482406,3.6968854,1994.0,300,3787.0,4,3,0,0,1,1,0,1,1600,0,1,AS_NEW,112.0,B,FUELOIL,1,1328.0
21839000,3799000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2140,51.2110278,4.4392383,1899.0,150,70.0,0,4,0,0,0,0,0,1,9,0,0,AS_NEW,302.0,D,GAS,1,674.0
42877000,3750000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3540,50.9394915,5.1421127,1981.0,200,1126.0,4,3,0,0,0,1,0,0,0,0,1,MISSING,448.0,E,FUELOIL,1,1001.0
45257000,5990000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2400,51.1882982,5.1209194,1918.0,227,297.0,2,2,0,0,0,0,0,0,0,0,0,MISSING,281.0,C,GAS,1,1994.0
13639000,4200000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2640,51.1680264,4.4759881,1951.0,172,321.0,0,3,0,0,0,0,0,0,0,0,0,MISSING,437.0,E,GAS,1,1167.0
2305000,2790000,HOUSE,TOWN_HOUSE,Wallonia,Liège,Verviers,4800,50.5935733,5.8814427,1930.0,158,130.0,2,5,0,0,0,1,20,1,140,0,0,GOOD,173.0,C,GAS,1,706.0
3148000,4990000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9300,50.927464,4.015987,1994.0,210,875.0,4,3,0,0,0,1,0,0,0,0,1,AS_NEW,306.0,D,FUELOIL,0,1355.0
38362000,3150000,HOUSE,HOUSE,Flanders,East Flanders,Dendermonde,9230,50.9979586,3.8858248,1959.0,120,305.0,3,2,0,0,0,1,0,0,0,0,0,MISSING,460.0,E,GAS,1,726.0
44390000,4790000,HOUSE,HOUSE,Wallonia,Liège,Liège,4600,50.7417065,5.7003872,1972.0,285,617.0,4,4,0,0,0,1,17,0,0,0,1,MISSING,190.0,C,GAS,0,1586.0
44309000,3000000,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1330,50.7170672,4.5280791,1900.0,125,140.0,4,3,0,0,0,1,50,0,0,0,1,TO_RENOVATE,339.0,D,GAS,0,1308.0
48667000,2990000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3210,50.8991292,4.7866104,1992.0,100,685.0,4,1,0,0,0,0,0,0,0,0,1,TO_RENOVATE,703.0,F,MISSING,1,1282.0
48852000,4600000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3080,50.8229756,4.5108213,1930.0,133,100.0,2,3,0,0,0,0,0,1,30,0,0,MISSING,167.0,B,GAS,1,729.0
50443000,7450000,HOUSE,VILLA,Flanders,East Flanders,Oudenaarde,9700,50.8327925,3.625716,1987.0,204,2940.0,4,4,0,0,0,0,0,0,0,0,0,MISSING,294.0,C,FUELOIL,1,1059.0
44636000,3480000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2360,51.3182223,4.986069,1990.0,166,220.0,2,3,0,0,0,1,25,1,100,0,0,MISSING,180.0,B,GAS,0,820.0
45790000,2650000,HOUSE,MANOR_HOUSE,Flanders,Flemish Brabant,Leuven,3300,50.801859,4.9409546,1850.0,278,296.0,2,4,0,0,0,0,0,1,296,0,0,MISSING,360.0,D,GAS,1,731.0
61915000,9300000,HOUSE,VILLA,Wallonia,Walloon Brabant,Nivelles,1380,50.68477,4.4625926,2001.0,230,3867.0,4,3,0,0,0,1,40,0,0,0,1,AS_NEW,314.0,D,FUELOIL,0,2193.0
23712000,7490000,HOUSE,HOUSE,Flanders,East Flanders,Dendermonde,9250,51.1189975,4.0985877,1991.0,395,1661.0,4,3,0,0,0,0,0,0,0,0,1,MISSING,254.0,C,GAS,1,2285.0
3764000,4900000,HOUSE,MANOR_HOUSE,Wallonia,Hainaut,Mons,7050,50.5291044,3.8582497,1854.0,974,4491.0,0,10,0,0,0,0,0,0,0,0,1,MISSING,432.0,F,FUELOIL,1,1509.0
33011000,5390000,HOUSE,VILLA,Flanders,East Flanders,Sint-Niklaas,9100,51.1502561,4.1296006,1977.0,278,1038.0,0,4,0,0,0,0,0,0,0,0,0,MISSING,224.0,C,GAS,1,1551.0
30219000,3490000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9506,50.7966824,3.9622199,1957.0,201,3284.0,3,3,0,0,0,1,0,0,0,0,1,TO_RENOVATE,934.0,F,GAS,1,816.0
72558000,4150000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2050,51.2312679,4.3806588,1965.0,200,168.0,3,3,0,0,0,0,0,1,102,0,0,GOOD,353.0,D,FUELOIL,1,1455.0
55552000,2690000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9080,51.0913241,3.8270315,1899.0,171,461.0,4,3,0,0,1,0,0,1,0,0,0,TO_RENOVATE,751.0,F,FUELOIL,0,790.0
21593000,2690000,HOUSE,HOUSE,Flanders,East Flanders,Eeklo,9060,51.204521,3.793765,1976.0,159,622.0,3,4,0,0,0,1,0,0,0,0,0,TO_RENOVATE,634.0,F,FUELOIL,0,746.0
17998000,2050000,HOUSE,BUNGALOW,Flanders,East Flanders,Sint-Niklaas,9170,51.2306665,4.0810821,1997.0,76,665.0,0,2,0,0,0,0,0,0,0,0,0,MISSING,460.0,E,MISSING,1,302.0
23873000,2850000,HOUSE,HOUSE,Wallonia,Liège,Liège,4400,50.5995778,5.4115667,1800.0,145,470.0,3,3,0,0,1,1,40,1,265,0,1,JUST_RENOVATED,269.0,D,GAS,1,461.0
54102000,6725000,HOUSE,VILLA,Flanders,Limburg,Maaseik,3920,51.2328297,5.3735608,2004.0,313,1827.0,4,5,0,0,1,1,25,1,0,0,0,AS_NEW,125.0,B,MISSING,1,1524.0
43000000,4950000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1730,50.9036588,4.2186916,1999.0,195,594.0,3,3,0,0,0,1,20,0,0,0,1,AS_NEW,171.0,B,FUELOIL,1,1261.0
761000,3990000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3370,50.8506522,4.8219068,1969.0,150,3944.0,4,2,0,0,0,0,0,0,0,0,0,TO_RENOVATE,1191.0,F,FUELOIL,1,1287.0
60896000,2290000,HOUSE,HOUSE,Flanders,West Flanders,Oostend,8430,51.1687378,2.7869174,2005.0,74,72.0,2,2,0,0,0,0,0,1,28,0,0,GOOD,338.0,D,ELECTRIC,1,565.0
56171000,2950000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9300,50.949714,4.0427802,1988.0,155,142.0,0,3,0,0,0,1,4,1,80,0,0,MISSING,285.0,C,ELECTRIC,1,1083.0
31922000,2499000,HOUSE,HOUSE,Wallonia,Hainaut,Charleroi,6040,50.4369505,4.4294683,1874.0,281,609.0,3,6,0,0,0,1,15,1,400,0,0,TO_RENOVATE,408.0,E,FUELOIL,1,996.0
47772000,3990000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2620,51.1465334,4.342293,1956.0,214,0.0,2,3,0,0,0,0,0,0,0,0,0,GOOD,246.0,C,GAS,1,566.0
27830000,3490000,HOUSE,HOUSE,Wallonia,Luxembourg,Arlon,6792,49.5570473,5.7469932,1951.0,170,0.0,3,4,0,0,0,0,0,1,700,0,0,JUST_RENOVATED,122.0,B,FUELOIL,1,612.0
41185000,5600000,HOUSE,VILLA,Flanders,Antwerp,Antwerp,2520,51.179511,4.5880781,1980.0,255,1172.0,4,4,0,0,0,1,0,0,0,0,0,GOOD,239.0,C,GAS,1,1182.0
56005000,3590000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1780,50.9053111,4.3042743,1956.0,114,211.0,2,2,0,0,1,1,12,1,95,0,0,TO_BE_DONE_UP,623.0,F,GAS,0,1130.0
74186000,3590000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3665,51.0057358,5.5977414,1942.0,220,1423.0,4,4,0,0,0,1,0,0,0,0,0,GOOD,396.0,D,GAS,1,793.0
79249000,3450000,HOUSE,VILLA,Wallonia,Liège,Liège,4100,50.5697423,5.542722,2000.0,149,694.0,4,3,0,0,0,1,0,1,323,0,0,GOOD,209.0,C,GAS,1,981.0
38467000,2650000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2660,51.180411,4.3497477,1970.0,60,220.0,3,3,0,0,1,0,0,1,109,0,0,GOOD,399.0,D,MISSING,1,366.0
53342000,2890000,HOUSE,HOUSE,Flanders,East Flanders,Dendermonde,9260,51.0039038,3.9704794,1958.0,207,907.0,3,4,0,0,0,1,20,1,700,0,0,TO_RENOVATE,682.0,F,GAS,0,883.0
50818000,6200000,HOUSE,VILLA,Flanders,Limburg,Maaseik,3940,51.1549287,5.395555,1962.0,285,1241.0,4,4,0,0,0,0,0,0,0,0,0,GOOD,362.0,D,FUELOIL,1,1266.0
48009000,2750000,HOUSE,HOUSE,Wallonia,Namur,Namur,5310,50.5667223,4.917912,1925.0,161,1744.0,4,3,0,0,0,0,0,1,1,0,1,TO_RENOVATE,628.0,G,FUELOIL,0,537.0
66921000,3890000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2340,51.3190113,4.8472352,1963.0,0,878.0,4,4,0,0,0,1,0,0,0,0,0,TO_RENOVATE,393.0,D,GAS,0,1244.0
37696000,3450000,HOUSE,MANSION,Flanders,Antwerp,Mechelen,2500,51.1321144,4.5699617,1775.0,217,200.0,2,3,0,0,0,0,0,1,80,0,0,TO_RENOVATE,380.0,D,GAS,0,793.0
65592000,2390000,HOUSE,HOUSE,Flanders,Antwerp,Mechelen,2800,51.0119612,4.4837055,1918.0,100,79.0,2,2,0,0,0,0,0,0,0,0,1,TO_BE_DONE_UP,204.0,C,GAS,1,446.0
34978000,2950000,HOUSE,HOUSE,Flanders,Limburg,Maaseik,3670,51.108196,5.5520744,1968.0,110,875.0,4,3,0,0,0,0,0,0,0,0,0,TO_BE_DONE_UP,339.0,D,FUELOIL,1,867.0
34815000,2750000,HOUSE,VILLA,Flanders,West Flanders,Oostend,8480,51.1332416,3.0303316,1975.0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,TO_BE_DONE_UP,445.0,E,MISSING,0,748.0
18554000,2750000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1850,50.9282413,4.4118278,1918.0,107,90.0,2,3,0,0,0,0,0,0,0,0,1,MISSING,266.0,C,GAS,1,418.0
11933000,11500000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2060,51.2270138,4.4216432,1899.0,856,319.0,2,9,0,0,0,1,0,0,0,0,0,MISSING,457.0,E,GAS,1,2022.0
6212000,3840000,HOUSE,HOUSE,Flanders,East Flanders,Oudenaarde,9700,50.8794275,3.6535109,1927.0,250,810.0,3,5,0,0,0,1,0,0,0,0,1,MISSING,221.0,C,FUELOIL,1,657.0
21247000,2650000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2620,51.142615,4.3408255,1934.0,144,128.0,2,3,0,0,0,1,15,1,15,0,0,AS_NEW,772.0,F,GAS,0,597.0
77790000,1650000,HOUSE,BUNGALOW,Wallonia,Liège,Huy,4480,50.5876654,5.4029291,1969.0,100,523.0,4,2,0,0,1,1,0,1,0,0,1,TO_RENOVATE,660.0,G,FUELOIL,0,892.0
7061000,7650000,HOUSE,VILLA,Flanders,Antwerp,Turnhout,2250,51.1715194,4.8827435,2003.0,391,3260.0,4,3,0,0,0,0,0,0,0,0,0,MISSING,139.0,B,MISSING,1,2754.0
12702000,14000000,HOUSE,MIXED_USE_BUILDING,Brussels-Capital,Brussels,Brussels,1000,50.8452197,4.3806171,1899.0,568,196.0,2,3,0,0,1,0,0,0,0,0,1,JUST_RENOVATED,450.0,G,GAS,1,2424.0
20659000,4600000,HOUSE,HOUSE,Flanders,East Flanders,Dendermonde,9230,51.008252,3.8437835,1968.0,118,3010.0,0,3,0,0,0,0,0,0,0,0,0,MISSING,880.0,F,FUELOIL,1,964.0
15006000,2930000,HOUSE,HOUSE,Flanders,Antwerp,Mechelen,2580,51.0578968,4.6368593,1955.0,181,582.0,4,3,0,0,0,0,0,0,0,0,0,TO_RENOVATE,968.0,F,MISSING,0,707.0
47331000,3290000,HOUSE,HOUSE,Flanders,East Flanders,Eeklo,9900,51.1803376,3.561111,1935.0,170,170.0,2,3,0,0,0,1,0,0,0,0,0,MISSING,152.0,B,GAS,1,322.0
74524000,3490000,HOUSE,VILLA,Wallonia,Hainaut,Mons,7022,50.3924203,3.9885445,1967.0,160,1058.0,4,3,0,0,0,1,0,1,770,0,0,AS_NEW,307.0,D,GAS,1,1058.0
11805000,5990000,HOUSE,MANSION,Flanders,West Flanders,Kortrijk,8500,50.822515,3.2792701,1948.0,226,208.0,3,6,0,0,0,1,0,1,60,0,0,AS_NEW,94.69,A,GAS,1,914.0
78247000,5250000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1785,50.9183451,4.2820561,1967.0,135,650.0,4,3,0,0,0,1,0,0,0,0,0,MISSING,395.0,D,GAS,1,1492.0
25737000,5750000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3945,51.0965491,5.1441399,2009.0,0,962.0,4,4,0,0,1,1,60,1,50,0,0,GOOD,138.0,B,GAS,1,1061.0
16107000,1590000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3270,50.9783028,4.9766414,1874.0,110,111.0,0,2,0,0,0,0,0,0,0,0,0,MISSING,790.0,F,MISSING,1,446.0
26191000,9250000,HOUSE,MANSION,Flanders,East Flanders,Dendermonde,9220,51.0971496,4.139784,1910.0,500,795.0,2,6,0,0,0,1,48,1,299,0,0,AS_NEW,87.0,A,GAS,1,978.0
24443000,4500000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1853,50.9033585,4.3525324,1990.0,168,290.0,2,3,0,0,0,1,0,0,0,0,0,MISSING,285.0,C,GAS,1,1.0
21158000,3990000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2322,51.4169031,4.7674733,1972.0,169,571.0,4,3,0,0,1,0,0,1,0,0,0,JUST_RENOVATED,495.0,E,MISSING,0,914.0
13101000,1350000,HOUSE,HOUSE,Wallonia,Hainaut,Thuin,6440,50.1722715,4.3127635,2020.0,0,251.0,4,2,0,0,0,1,0,0,0,0,1,MISSING,97.0,B,GAS,1,342.0
41683000,19950000,HOUSE,EXCEPTIONAL_PROPERTY,Flanders,Antwerp,Antwerp,2600,51.1974612,4.4154003,1898.0,382,450.0,3,2,0,0,0,0,0,1,160,0,0,GOOD,317.0,D,GAS,1,2607.0
49439000,2740000,HOUSE,HOUSE,Wallonia,Liège,Liège,4680,50.7053731,5.6543078,1974.0,165,397.0,2,3,0,0,0,1,25,1,257,0,0,GOOD,294.0,D,MISSING,1,1227.0
42954000,4420000,HOUSE,HOUSE,Flanders,East Flanders,Sint-Niklaas,9111,51.1391844,4.0707373,1997.0,176,562.0,3,4,0,0,0,0,0,0,0,0,0,GOOD,294.0,C,GAS,1,827.0
46801000,2500000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3150,50.9607039,4.6259366,1930.0,193,367.0,3,5,0,0,0,1,0,0,0,0,1,MISSING,410.0,E,GAS,1,535.0
37431000,5250000,HOUSE,HOUSE,Brussels-Capital,Brussels,Brussels,1090,50.8732728,4.3349753,1950.0,230,105.0,2,5,0,0,0,1,45,0,0,0,1,AS_NEW,179.0,D,GAS,0,1548.0
34707000,3000000,HOUSE,VILLA,Flanders,Limburg,Tongeren,3700,50.7773664,5.4462566,1954.0,222,1155.0,0,4,0,0,0,1,0,0,0,0,0,TO_RENOVATE,928.0,F,MISSING,0,1209.0
30836000,5300000,HOUSE,HOUSE,Flanders,Limburg,Tongeren,3630,50.9675961,5.7012937,1958.0,0,1512.0,0,6,0,0,0,1,0,0,0,0,1,GOOD,177.0,B,MISSING,0,818.0
72923000,6950000,HOUSE,VILLA,Flanders,East Flanders,Sint-Niklaas,9170,51.2569185,4.0978018,1993.0,0,2720.0,4,3,0,0,1,1,30,0,0,0,1,GOOD,266.0,C,MISSING,1,1452.0
10495000,2690000,HOUSE,HOUSE,Flanders,East Flanders,Eeklo,9060,51.194658,3.813335,1965.0,180,192.0,2,3,0,0,0,0,0,0,0,0,0,GOOD,321.0,D,GAS,1,609.0
14721000,4750000,HOUSE,TOWN_HOUSE,Brussels-Capital,Brussels,Brussels,1080,50.8698784,4.3407062,1989.0,177,0.0,2,6,0,0,0,1,1,1,1,0,0,TO_BE_DONE_UP,265.0,E,GAS,1,1829.0
28529000,2890000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2020,51.1902863,4.3747587,1941.0,141,101.0,2,4,0,0,0,1,20,0,0,0,0,MISSING,472.0,E,MISSING,0,723.0
52532000,3600000,HOUSE,HOUSE,Flanders,East Flanders,Dendermonde,9230,51.0014272,3.8763146,1952.0,328,606.0,0,0,0,0,0,0,0,0,0,0,0,MISSING,350.0,D,MISSING,1,1227.0
49507000,1990000,HOUSE,HOUSE,Flanders,East Flanders,Sint-Niklaas,9140,51.1280264,4.2103724,1930.0,175,130.0,2,6,0,0,0,0,0,0,0,0,0,TO_RENOVATE,412.0,E,MISSING,1,349.0
77915000,3850000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8310,51.2145969,3.2507992,1954.0,0,194.0,0,4,0,0,0,0,0,0,0,0,0,MISSING,280.0,C,MISSING,0,833.0
48541000,1999000,HOUSE,HOUSE,Wallonia,Hainaut,Charleroi,6041,50.4671627,4.4349798,1942.0,229,200.0,2,4,0,0,0,0,0,1,100,0,0,TO_BE_DONE_UP,236.0,C,GAS,1,922.0
65127000,4150000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8310,51.2043088,3.2705598,1962.0,184,868.0,3,4,0,0,0,0,0,0,0,0,0,TO_BE_DONE_UP,316.0,D,FUELOIL,1,860.0
23507000,25000000,HOUSE,FARMHOUSE,Flanders,West Flanders,Brugge,8340,51.2303801,3.3054572,1850.0,339,7429.0,4,5,0,0,0,0,0,0,0,0,0,AS_NEW,154.0,B,MISSING,1,1157.0
72492000,5490000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3600,50.9749869,5.5105823,1951.0,197,1562.0,4,4,0,0,0,1,0,0,0,0,0,MISSING,257.0,C,GAS,1,1846.0
51568000,2250000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2200,51.17535,4.841871,1942.0,162,489.0,3,4,0,0,1,1,0,1,0,0,0,TO_RENOVATE,508.0,F,GAS,1,457.0
52101000,1590000,HOUSE,HOUSE,Wallonia,Liège,Liège,4870,50.5774533,5.6799389,1800.0,75,1136.0,4,2,0,0,0,1,15,1,50,0,1,TO_BE_DONE_UP,303.0,D,GAS,1,337.0
42568000,3750000,HOUSE,VILLA,Wallonia,Liège,Waremme,4280,50.6665055,5.0448976,2008.0,165,325.0,4,4,0,0,0,1,0,0,0,0,1,AS_NEW,233.0,C,FUELOIL,1,752.0
57924000,1890000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3800,50.816752,5.1894917,1850.0,165,0.0,2,3,0,0,0,0,0,0,0,0,1,TO_BE_DONE_UP,330.0,D,MISSING,1,654.0
79158000,3340000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2070,51.2094192,4.3276725,1934.0,136,150.0,2,2,0,0,0,0,0,1,34,0,0,MISSING,608.0,F,GAS,1,559.0
71611000,3990000,HOUSE,HOUSE,Flanders,Antwerp,Mechelen,2880,51.0954564,4.2353614,1968.0,257,175.0,2,4,0,0,0,1,20,1,35,0,0,AS_NEW,149.0,B,GAS,1,937.0
28874000,3280000,HOUSE,MANOR_HOUSE,Flanders,Antwerp,Turnhout,2200,51.1559042,4.809369,1959.0,0,1249.0,4,2,0,0,0,1,0,0,0,0,0,GOOD,439.0,A++,FUELOIL,0,651.0
76408000,5950000,HOUSE,MIXED_USE_BUILDING,Flanders,Antwerp,Mechelen,2800,51.028835,4.4855971,1771.0,232,89.0,2,4,0,0,0,1,0,0,0,0,0,GOOD,351.0,D,GAS,1,1125.0
15114000,3000000,HOUSE,BUNGALOW,Flanders,East Flanders,Aalst,9500,50.7535195,3.8902875,1969.0,95,2020.0,4,3,0,0,0,1,30,0,0,0,0,GOOD,340.0,D,FUELOIL,1,716.0
13072000,1750000,HOUSE,HOUSE,Wallonia,Liège,Liège,4430,50.6511276,5.548816,1918.0,138,110.0,2,3,0,0,0,1,0,1,15,0,1,TO_BE_DONE_UP,270.0,D,GAS,1,723.0
8631000,3290000,HOUSE,TOWN_HOUSE,Flanders,East Flanders,Aalst,9420,50.9131938,3.935717,1987.0,160,325.0,3,1,0,0,0,1,0,0,0,0,1,GOOD,210.0,C,GAS,1,768.0
32178000,1690000,HOUSE,HOUSE,Wallonia,Liège,Liège,4690,50.7572113,5.5962498,1850.0,179,0.0,3,2,0,0,0,0,0,0,0,0,1,GOOD,338.0,D,FUELOIL,1,369.0
79054000,2450000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2310,51.3286417,4.7793878,1930.0,104,372.0,2,2,0,0,0,0,0,0,0,0,0,GOOD,1155.0,F,MISSING,0,423.0
31888000,3800000,HOUSE,APARTMENT_BLOCK,Wallonia,Liège,Liège,4100,50.5962139,5.4841824,1899.0,220,190.0,2,3,0,0,0,1,15,1,90,0,0,AS_NEW,329.0,D,GAS,0,991.0
32392000,3650000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3600,50.9522289,5.4142994,1967.0,308,600.0,0,4,0,0,1,0,0,0,0,0,1,TO_RENOVATE,284.0,C,FUELOIL,1,1189.0
41750000,4350000,HOUSE,HOUSE,Flanders,East Flanders,Dendermonde,9220,51.0762667,4.0883267,2019.0,169,281.0,3,3,0,0,0,0,0,0,0,0,0,GOOD,112.0,B,MISSING,1,543.0
53965000,6490000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1930,50.8840029,4.5050986,1954.0,238,574.0,3,3,0,0,0,1,65,1,420,0,0,AS_NEW,262.0,C,GAS,1,1286.0
16482000,3650000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1700,50.8564942,4.2843596,1932.0,142,170.0,2,4,0,0,0,1,0,0,0,0,1,GOOD,367.0,D,GAS,1,463.0
22353000,2706000,HOUSE,VILLA,Flanders,Antwerp,Turnhout,2235,51.0727004,4.799986,1966.0,0,605.0,4,3,0,0,0,0,0,0,0,0,0,TO_RENOVATE,643.0,F,FUELOIL,0,830.0
45839000,3950000,HOUSE,HOUSE,Wallonia,Namur,Namur,5300,50.4842142,5.1094294,1973.0,164,1041.0,4,5,0,0,1,1,10,1,700,0,0,MISSING,107.0,B,PELLET,1,1160.0
33039000,2150000,HOUSE,HOUSE,Wallonia,Hainaut,Mons,7022,50.4408486,3.9553132,1970.0,162,292.0,3,4,0,0,0,1,0,0,0,0,1,TO_BE_DONE_UP,527.0,G,MISSING,1,1100.0
32111000,6500000,HOUSE,MIXED_USE_BUILDING,Flanders,East Flanders,Aalst,9620,50.8664822,3.8202533,1956.0,380,252.0,3,0,0,0,0,0,0,0,0,0,1,GOOD,193.0,B,MISSING,1,2448.0
67228000,3190000,HOUSE,HOUSE,Wallonia,Liège,Liège,4682,50.7368407,5.6078425,1962.0,220,596.0,4,3,0,0,0,1,0,1,440,0,0,GOOD,333.0,D,FUELOIL,1,1170.0
70243000,2190000,HOUSE,BUNGALOW,Flanders,Flemish Brabant,Leuven,3300,50.7855725,4.9436056,1979.0,100,1000.0,4,2,0,0,0,1,0,1,1014,0,0,AS_NEW,408.0,E,GAS,1,872.0
43002000,2490000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2440,51.1661461,5.0419674,1959.0,170,1690.0,3,3,0,0,0,1,0,0,0,0,0,TO_BE_DONE_UP,456.0,E,FUELOIL,1,785.0
35194000,3990000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2170,51.2416921,4.4361544,1952.0,250,206.0,2,5,0,0,1,0,0,1,136,0,1,GOOD,295.0,C,GAS,1,1308.0
60455000,3500000,HOUSE,MIXED_USE_BUILDING,Flanders,Antwerp,Antwerp,2170,51.2462091,4.4483258,1957.0,220,140.0,2,2,0,0,0,0,0,0,0,0,0,MISSING,302.0,D,MISSING,0,1727.0
4949000,2250000,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8570,50.8357391,3.4123146,1961.0,238,85.0,2,3,0,0,0,0,0,0,0,0,0,MISSING,377.0,D,GAS,1,672.0
45692000,4250000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2640,51.1764091,4.4469842,1932.0,141,102.0,2,4,0,0,0,0,0,0,0,0,1,GOOD,339.0,D,GAS,1,679.0
39381000,3250000,HOUSE,HOUSE,Flanders,East Flanders,Oudenaarde,9660,50.7983791,3.7626577,1974.0,132,267.0,0,3,0,0,0,0,0,1,110,0,1,AS_NEW,300.0,C,GAS,1,649.0
55720000,3280000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1785,50.9615847,4.2411244,1958.0,167,0.0,2,3,0,0,1,0,0,1,0,0,1,TO_RESTORE,1099.0,F,PELLET,0,642.0
30742000,9150000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9880,51.0747532,3.4633257,2000.0,330,2540.0,4,5,0,0,0,0,0,0,0,0,1,GOOD,209.0,C,FUELOIL,0,2099.0
5837000,4950000,HOUSE,HOUSE,Wallonia,Luxembourg,Marche-en-Famenne,6941,50.3705629,5.5197838,1980.0,160,11254.0,0,4,0,0,0,0,0,0,0,0,0,MISSING,297.0,D,FUELOIL,1,1276.0
52372000,2100000,HOUSE,HOUSE,Flanders,Limburg,Tongeren,3770,50.7862333,5.5629843,1960.0,0,1035.0,3,3,0,0,0,0,0,0,0,0,1,TO_BE_DONE_UP,703.0,F,FUELOIL,0,505.0
15678000,6950000,HOUSE,VILLA,Flanders,East Flanders,Aalst,9400,50.8031006,4.0006626,2011.0,295,1000.0,4,5,0,0,0,1,0,0,0,0,1,AS_NEW,143.0,B,MISSING,1,1125.0
5471000,3950000,HOUSE,BUNGALOW,Flanders,Flemish Brabant,Halle-Vilvoorde,1701,50.8381387,4.2500689,1971.0,125,825.0,4,4,0,0,0,1,0,0,0,0,0,MISSING,619.0,F,FUELOIL,1,1306.0
76443000,21950000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8300,51.3281746,3.2975922,1990.0,233,883.0,4,4,0,0,0,1,0,0,0,0,0,GOOD,174.0,B,GAS,0,1043.0
